날짜,쇼핑몰명,팀명,응대호,발신호,총처리호,전화문의고객수,통화고객수
2024-02-12,미뉴에트,통합상담 4팀,0,0,0,0,0
2024-02-12,민스샵,통합상담 4팀,0,0,0,0,0
2024-02-12,소녀레시피,통합상담 4팀,0,0,0,0,0
2024-02-12,아뜨랑스,통합상담 4팀,0,0,0,0,0
2024-02-12,유티크,통합상담 4팀,0,0,0,0,0
2024-02-12,육육걸즈,통합상담 4팀,0,0,0,0,0
2024-02-12,제이슈,통합상담 4팀,0,0,0,0,0
2024-02-12,킨다베이지,통합상담 4팀,0,0,0,0,0
2024-02-12,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-02-12,갠소,통합상담 5팀,0,0,0,0,0
2024-02-12,그레이시크,통합상담 5팀,0,0,0,0,0
2024-02-12,닥터블릿,통합상담 5팀,0,0,0,0,0
2024-02-12,더엑스,통합상담 5팀,0,0,0,0,0
2024-02-12,더제이수,통합상담 5팀,0,0,0,0,0
2024-02-12,딘트,통합상담 5팀,0,0,0,0,0
2024-02-12,몸빼,통합상담 5팀,0,0,0,0,0
2024-02-12,미아마스빈,통합상담 5팀,0,0,0,0,0
2024-02-12,바이더알,통합상담 5팀,0,0,0,0,0
2024-02-12,브레인랩,통합상담 5팀,0,0,0,0,0
2024-02-12,샤르드,통합상담 5팀,0,0,0,0,0
2024-02-12,솔티스,통합상담 5팀,0,0,0,0,0
2024-02-12,오르시떼,통합상담 5팀,0,0,0,0,0
2024-02-12,이브니에,통합상담 5팀,0,0,0,0,0
2024-02-12,캉골,통합상담 5팀,0,0,0,0,0
2024-02-12,캉골키즈,통합상담 5팀,0,0,0,0,0
2024-02-12,팬암,통합상담 5팀,0,0,0,0,0
2024-02-12,하바나선데이,통합상담 5팀,0,0,0,0,0
2024-02-12,헬렌카민스키,통합상담 5팀,0,0,0,0,0
2024-02-09,YG셀렉트,전담상담팀,0,0,0,0,0
2024-02-09,에스엠타운앤드스토어,전담상담팀,0,0,0,0,0
2024-02-09,11am,통합상담 1팀,0,0,0,0,0
2024-02-09,금찌,통합상담 1팀,0,0,0,0,0
2024-02-09,로아앤제인,통합상담 1팀,0,0,0,0,0
2024-02-09,바이정수,통합상담 1팀,0,0,0,0,0
2024-02-09,베리유,통합상담 1팀,0,0,0,0,0
2024-02-09,슈즈원,통합상담 1팀,0,0,0,0,0
2024-02-09,썸제이,통합상담 1팀,0,0,0,0,0
2024-02-09,아나이스,통합상담 1팀,0,0,0,0,0
2024-02-09,원로그,통합상담 1팀,0,0,0,0,0
2024-02-09,칼로커트,통합상담 1팀,0,0,0,0,0
2024-02-09,콰니,통합상담 1팀,0,0,0,0,0
2024-02-09,키티버니포니,통합상담 1팀,0,0,0,0,0
2024-02-09,폰뿌,통합상담 1팀,0,0,0,0,0
2024-02-09,핫핑,통합상담 1팀,0,0,0,0,0
2024-02-09,stco,통합상담 2팀,0,0,0,0,0
2024-02-09,데일리룩,통합상담 2팀,0,0,0,0,0
2024-02-09,도드리,통합상담 2팀,0,0,0,0,0
2024-02-09,리리앤코,통합상담 2팀,0,0,0,0,0
2024-02-09,리히,통합상담 2팀,0,0,0,0,0
2024-02-09,맘누리,통합상담 2팀,0,0,0,0,0
2024-02-09,미샵,통합상담 2팀,0,0,0,0,0
2024-02-09,시에,통합상담 2팀,0,0,0,0,0
2024-02-09,어바웃썸,통합상담 2팀,0,0,0,0,0
2024-02-09,제이엘프,통합상담 2팀,0,0,0,0,0
2024-02-09,젬마월드,통합상담 2팀,0,0,0,0,0
2024-02-09,트렌디어패럴,통합상담 2팀,0,0,0,0,0
2024-02-09,포니지엔느,통합상담 2팀,0,0,0,0,0
2024-02-09,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,ARTOIS,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,데쥬,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,드랑,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,리브어리,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,무아무아,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,부띠크엠,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,세컨드세컨,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,어커버,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,코코호야,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,퍼팩토리,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,프리파니,통합상담 3(INC)팀,0,0,0,0,0
2024-02-09,98도씨,통합상담 4팀,0,0,0,0,0
2024-02-09,GBH,통합상담 4팀,0,0,0,0,0
2024-02-09,고고싱,통합상담 4팀,0,0,0,0,0
2024-02-09,구름바이에이치,통합상담 4팀,0,0,0,0,0
2024-02-09,그레이스유,통합상담 4팀,0,0,0,0,0
2024-02-09,롯데웰푸드 스위트몰,통합상담 4팀,0,0,0,0,0
2024-02-09,마리앙플러스,통합상담 4팀,0,0,0,0,0
2024-02-09,마지아룩,통합상담 4팀,0,0,0,0,0
2024-02-09,메이비베이비,통합상담 4팀,0,0,0,0,0
2024-02-09,미뉴에트,통합상담 4팀,0,0,0,0,0
2024-02-09,민스샵,통합상담 4팀,0,0,0,0,0
2024-02-09,소녀레시피,통합상담 4팀,0,0,0,0,0
2024-02-09,아뜨랑스,통합상담 4팀,0,0,0,0,0
2024-02-09,유티크,통합상담 4팀,0,0,0,0,0
2024-02-09,육육걸즈,통합상담 4팀,0,0,0,0,0
2024-02-09,제이슈,통합상담 4팀,0,0,0,0,0
2024-02-09,킨다베이지,통합상담 4팀,0,0,0,0,0
2024-02-09,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-02-09,갠소,통합상담 5팀,0,0,0,0,0
2024-02-09,그레이시크,통합상담 5팀,0,0,0,0,0
2024-02-09,닥터블릿,통합상담 5팀,0,0,0,0,0
2024-02-09,더엑스,통합상담 5팀,0,0,0,0,0
2024-02-09,더제이수,통합상담 5팀,0,0,0,0,0
2024-02-09,딘트,통합상담 5팀,0,0,0,0,0
2024-02-09,몸빼,통합상담 5팀,0,0,0,0,0
2024-02-09,미아마스빈,통합상담 5팀,0,0,0,0,0
2024-02-09,바이더알,통합상담 5팀,0,0,0,0,0
2024-02-09,브레인랩,통합상담 5팀,0,0,0,0,0
2024-02-09,샤르드,통합상담 5팀,0,0,0,0,0
2024-02-09,솔티스,통합상담 5팀,0,0,0,0,0
2024-02-09,오르시떼,통합상담 5팀,0,0,0,0,0
2024-02-09,이브니에,통합상담 5팀,0,0,0,0,0
2024-02-09,캉골,통합상담 5팀,0,0,0,0,0
2024-02-09,캉골키즈,통합상담 5팀,0,0,0,0,0
2024-02-09,팬암,통합상담 5팀,0,0,0,0,0
2024-02-09,하바나선데이,통합상담 5팀,0,0,0,0,0
2024-02-09,헬렌카민스키,통합상담 5팀,0,0,0,0,0
2024-02-08,YG셀렉트,전담상담팀,2,2,4,2,2
2024-02-08,에스엠타운앤드스토어,전담상담팀,17,2,19,14,13
2024-02-08,11am,통합상담 1팀,27,0,27,25,25
2024-02-08,금찌,통합상담 1팀,50,0,50,43,40
2024-02-08,로아앤제인,통합상담 1팀,41,1,42,36,34
2024-02-08,바이정수,통합상담 1팀,0,0,0,0,0
2024-02-08,베리유,통합상담 1팀,5,0,5,5,5
2024-02-08,슈즈원,통합상담 1팀,0,0,0,0,0
2024-02-08,썸제이,통합상담 1팀,39,0,39,32,31
2024-02-08,아나이스,통합상담 1팀,9,0,9,9,9
2024-02-08,원로그,통합상담 1팀,14,6,20,14,14
2024-02-08,칼로커트,통합상담 1팀,4,0,4,2,2
2024-02-08,콰니,통합상담 1팀,11,1,12,9,9
2024-02-08,키티버니포니,통합상담 1팀,0,0,0,0,0
2024-02-08,폰뿌,통합상담 1팀,0,0,0,0,0
2024-02-08,핫핑,통합상담 1팀,165,1,166,155,150
2024-02-08,stco,통합상담 2팀,6,0,6,6,6
2024-02-08,데일리룩,통합상담 2팀,16,0,16,17,16
2024-02-08,도드리,통합상담 2팀,10,2,12,10,10
2024-02-08,리리앤코,통합상담 2팀,89,1,90,83,79
2024-02-08,리히,통합상담 2팀,0,0,0,0,0
2024-02-08,맘누리,통합상담 2팀,6,0,6,5,5
2024-02-08,미샵,통합상담 2팀,6,0,6,6,6
2024-02-08,시에,통합상담 2팀,14,2,16,16,14
2024-02-08,어바웃썸,통합상담 2팀,43,1,44,40,39
2024-02-08,제이엘프,통합상담 2팀,4,0,4,4,3
2024-02-08,젬마월드,통합상담 2팀,15,0,15,15,15
2024-02-08,트렌디어패럴,통합상담 2팀,8,0,8,7,7
2024-02-08,포니지엔느,통합상담 2팀,4,0,4,3,3
2024-02-08,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-02-08,ARTOIS,통합상담 3(INC)팀,2,0,2,2,2
2024-02-08,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-02-08,데쥬,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,드랑,통합상담 3(INC)팀,2,0,2,2,2
2024-02-08,리브어리,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-08,부띠크엠,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,세컨드세컨,통합상담 3(INC)팀,9,0,9,9,9
2024-02-08,어커버,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,코코호야,통합상담 3(INC)팀,0,0,0,0,0
2024-02-08,퍼팩토리,통합상담 3(INC)팀,2,0,2,2,2
2024-02-08,프리파니,통합상담 3(INC)팀,1,0,1,1,1
2024-02-08,98도씨,통합상담 4팀,9,0,9,7,7
2024-02-08,GBH,통합상담 4팀,0,0,0,0,0
2024-02-08,고고싱,통합상담 4팀,47,1,48,45,43
2024-02-08,구름바이에이치,통합상담 4팀,3,0,3,3,3
2024-02-08,그레이스유,통합상담 4팀,5,0,5,4,4
2024-02-08,롯데웰푸드 스위트몰,통합상담 4팀,2,0,2,2,2
2024-02-08,마리앙플러스,통합상담 4팀,45,0,45,44,44
2024-02-08,마지아룩,통합상담 4팀,28,0,28,25,24
2024-02-08,메이비베이비,통합상담 4팀,9,0,9,9,8
2024-02-08,미뉴에트,통합상담 4팀,9,0,9,9,9
2024-02-08,민스샵,통합상담 4팀,8,0,8,7,7
2024-02-08,소녀레시피,통합상담 4팀,35,1,36,27,27
2024-02-08,아뜨랑스,통합상담 4팀,66,0,66,56,56
2024-02-08,유티크,통합상담 4팀,0,0,0,0,0
2024-02-08,육육걸즈,통합상담 4팀,21,0,21,21,21
2024-02-08,제이슈,통합상담 4팀,25,0,25,20,20
2024-02-08,킨다베이지,통합상담 4팀,2,0,2,2,2
2024-02-08,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-02-08,갠소,통합상담 5팀,41,1,42,37,37
2024-02-08,그레이시크,통합상담 5팀,30,0,30,27,27
2024-02-08,닥터블릿,통합상담 5팀,50,2,52,47,45
2024-02-08,더엑스,통합상담 5팀,3,1,4,3,3
2024-02-08,더제이수,통합상담 5팀,23,3,26,23,23
2024-02-08,딘트,통합상담 5팀,193,3,196,181,172
2024-02-08,몸빼,통합상담 5팀,11,0,11,9,9
2024-02-08,미아마스빈,통합상담 5팀,2,2,4,2,2
2024-02-08,바이더알,통합상담 5팀,9,0,9,8,8
2024-02-08,브레인랩,통합상담 5팀,3,0,3,3,3
2024-02-08,샤르드,통합상담 5팀,2,0,2,2,2
2024-02-08,솔티스,통합상담 5팀,243,11,254,231,208
2024-02-08,오르시떼,통합상담 5팀,12,0,12,12,12
2024-02-08,이브니에,통합상담 5팀,1,0,1,1,1
2024-02-08,캉골,통합상담 5팀,7,2,9,6,6
2024-02-08,캉골키즈,통합상담 5팀,2,0,2,2,2
2024-02-08,팬암,통합상담 5팀,0,0,0,0,0
2024-02-08,하바나선데이,통합상담 5팀,0,0,0,0,0
2024-02-08,헬렌카민스키,통합상담 5팀,0,0,0,0,0
2024-02-07,YG셀렉트,전담상담팀,3,2,5,3,3
2024-02-07,에스엠타운앤드스토어,전담상담팀,4,4,8,4,4
2024-02-07,11am,통합상담 1팀,54,0,54,46,46
2024-02-07,금찌,통합상담 1팀,56,3,59,53,52
2024-02-07,로아앤제인,통합상담 1팀,31,0,31,39,31
2024-02-07,바이정수,통합상담 1팀,7,1,8,5,5
2024-02-07,베리유,통합상담 1팀,4,1,5,4,4
2024-02-07,슈즈원,통합상담 1팀,0,0,0,0,0
2024-02-07,썸제이,통합상담 1팀,36,0,36,41,36
2024-02-07,아나이스,통합상담 1팀,9,0,9,9,9
2024-02-07,원로그,통합상담 1팀,14,8,22,14,13
2024-02-07,칼로커트,통합상담 1팀,1,0,1,1,1
2024-02-07,콰니,통합상담 1팀,11,1,12,11,10
2024-02-07,키티버니포니,통합상담 1팀,1,0,1,1,1
2024-02-07,폰뿌,통합상담 1팀,25,0,25,23,21
2024-02-07,핫핑,통합상담 1팀,178,2,180,167,156
2024-02-07,stco,통합상담 2팀,14,1,15,14,12
2024-02-07,데일리룩,통합상담 2팀,52,0,52,50,47
2024-02-07,도드리,통합상담 2팀,52,26,78,47,45
2024-02-07,리리앤코,통합상담 2팀,133,1,134,131,124
2024-02-07,리히,통합상담 2팀,0,0,0,0,0
2024-02-07,맘누리,통합상담 2팀,12,0,12,10,10
2024-02-07,미샵,통합상담 2팀,5,0,5,5,5
2024-02-07,스트릿윙스,통합상담 2팀,49,0,49,58,45
2024-02-07,시에,통합상담 2팀,28,1,29,24,24
2024-02-07,어바웃썸,통합상담 2팀,46,0,46,38,38
2024-02-07,제이엘프,통합상담 2팀,12,0,12,12,11
2024-02-07,젬마월드,통합상담 2팀,31,3,34,24,24
2024-02-07,트렌디어패럴,통합상담 2팀,7,1,8,8,7
2024-02-07,포니지엔느,통합상담 2팀,3,0,3,3,3
2024-02-07,ACBF,통합상담 3(INC)팀,1,0,1,1,1
2024-02-07,ARTOIS,통합상담 3(INC)팀,5,0,5,5,5
2024-02-07,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-02-07,데쥬,통합상담 3(INC)팀,1,0,1,1,1
2024-02-07,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-02-07,리브어리,통합상담 3(INC)팀,2,0,2,2,2
2024-02-07,무아무아,통합상담 3(INC)팀,0,0,0,0,0
2024-02-07,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-07,부띠크엠,통합상담 3(INC)팀,6,3,9,6,6
2024-02-07,세컨드세컨,통합상담 3(INC)팀,11,0,11,8,8
2024-02-07,어커버,통합상담 3(INC)팀,0,0,0,0,0
2024-02-07,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-02-07,코코호야,통합상담 3(INC)팀,1,0,1,1,1
2024-02-07,퍼팩토리,통합상담 3(INC)팀,1,0,1,1,1
2024-02-07,프리파니,통합상담 3(INC)팀,2,0,2,2,2
2024-02-07,98도씨,통합상담 4팀,12,0,12,12,12
2024-02-07,GBH,통합상담 4팀,1,0,1,1,1
2024-02-07,고고싱,통합상담 4팀,41,1,42,35,34
2024-02-07,구름바이에이치,통합상담 4팀,13,0,13,13,13
2024-02-07,그레이스유,통합상담 4팀,6,0,6,6,5
2024-02-07,롯데웰푸드 스위트몰,통합상담 4팀,3,0,3,3,3
2024-02-07,마리앙플러스,통합상담 4팀,87,1,88,89,83
2024-02-07,마지아룩,통합상담 4팀,42,0,42,40,39
2024-02-07,메이비베이비,통합상담 4팀,20,0,20,21,20
2024-02-07,미뉴에트,통합상담 4팀,13,0,13,12,12
2024-02-07,민스샵,통합상담 4팀,6,0,6,7,6
2024-02-07,소녀레시피,통합상담 4팀,15,0,15,14,13
2024-02-07,아뜨랑스,통합상담 4팀,49,0,49,44,41
2024-02-07,유티크,통합상담 4팀,0,0,0,0,0
2024-02-07,육육걸즈,통합상담 4팀,38,0,38,37,34
2024-02-07,제이슈,통합상담 4팀,19,0,19,20,18
2024-02-07,킨다베이지,통합상담 4팀,8,0,8,8,8
2024-02-07,SHOP LCDC,통합상담 5팀,2,0,2,2,2
2024-02-07,갠소,통합상담 5팀,76,2,78,70,66
2024-02-07,그레이시크,통합상담 5팀,34,0,34,34,32
2024-02-07,닥터블릿,통합상담 5팀,111,0,111,105,97
2024-02-07,더엑스,통합상담 5팀,9,0,9,7,7
2024-02-07,더제이수,통합상담 5팀,35,2,37,29,28
2024-02-07,딘트,통합상담 5팀,248,6,254,237,222
2024-02-07,몸빼,통합상담 5팀,13,0,13,12,12
2024-02-07,미아마스빈,통합상담 5팀,5,2,7,5,5
2024-02-07,바이더알,통합상담 5팀,7,1,8,7,6
2024-02-07,브레인랩,통합상담 5팀,2,0,2,3,2
2024-02-07,샤르드,통합상담 5팀,4,0,4,4,4
2024-02-07,솔티스,통합상담 5팀,294,5,299,272,258
2024-02-07,오르시떼,통합상담 5팀,33,3,36,30,30
2024-02-07,이브니에,통합상담 5팀,5,0,5,4,4
2024-02-07,캉골,통합상담 5팀,16,0,16,14,14
2024-02-07,캉골키즈,통합상담 5팀,14,0,14,11,11
2024-02-07,팬암,통합상담 5팀,1,0,1,1,1
2024-02-07,하바나선데이,통합상담 5팀,41,0,41,37,36
2024-02-07,헬렌카민스키,통합상담 5팀,6,0,6,6,6
2024-02-06,YG셀렉트,전담상담팀,3,0,3,2,2
2024-02-06,에스엠타운앤드스토어,전담상담팀,7,1,8,6,6
2024-02-06,11am,통합상담 1팀,20,1,21,16,16
2024-02-06,금찌,통합상담 1팀,46,0,46,44,42
2024-02-06,로아앤제인,통합상담 1팀,72,4,76,75,64
2024-02-06,바이정수,통합상담 1팀,6,0,6,6,6
2024-02-06,베리유,통합상담 1팀,9,0,9,9,9
2024-02-06,슈즈원,통합상담 1팀,2,0,2,1,1
2024-02-06,썸제이,통합상담 1팀,38,0,38,40,35
2024-02-06,아나이스,통합상담 1팀,11,0,11,11,11
2024-02-06,원로그,통합상담 1팀,27,16,43,27,27
2024-02-06,칼로커트,통합상담 1팀,3,0,3,2,2
2024-02-06,콰니,통합상담 1팀,12,0,12,12,11
2024-02-06,키티버니포니,통합상담 1팀,8,0,8,9,8
2024-02-06,폰뿌,통합상담 1팀,46,0,46,43,40
2024-02-06,핫핑,통합상담 1팀,193,1,194,182,174
2024-02-06,stco,통합상담 2팀,12,0,12,10,10
2024-02-06,데일리룩,통합상담 2팀,48,1,49,44,43
2024-02-06,도드리,통합상담 2팀,33,3,36,30,30
2024-02-06,리리앤코,통합상담 2팀,133,1,134,123,121
2024-02-06,리히,통합상담 2팀,0,0,0,0,0
2024-02-06,맘누리,통합상담 2팀,13,1,14,14,13
2024-02-06,미샵,통합상담 2팀,6,0,6,6,6
2024-02-06,스트릿윙스,통합상담 2팀,62,0,62,65,60
2024-02-06,시에,통합상담 2팀,20,0,20,20,19
2024-02-06,어바웃썸,통합상담 2팀,32,0,32,30,30
2024-02-06,제이엘프,통합상담 2팀,14,0,14,15,14
2024-02-06,젬마월드,통합상담 2팀,21,1,22,21,21
2024-02-06,트렌디어패럴,통합상담 2팀,17,1,18,17,17
2024-02-06,포니지엔느,통합상담 2팀,0,0,0,0,0
2024-02-06,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-02-06,ARTOIS,통합상담 3(INC)팀,0,0,0,0,0
2024-02-06,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-02-06,데쥬,통합상담 3(INC)팀,1,0,1,1,1
2024-02-06,드랑,통합상담 3(INC)팀,3,0,3,4,3
2024-02-06,리브어리,통합상담 3(INC)팀,8,0,8,8,8
2024-02-06,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-02-06,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-06,부띠크엠,통합상담 3(INC)팀,8,2,10,8,8
2024-02-06,세컨드세컨,통합상담 3(INC)팀,17,0,17,14,14
2024-02-06,어커버,통합상담 3(INC)팀,7,0,7,6,6
2024-02-06,위프키,통합상담 3(INC)팀,2,0,2,2,2
2024-02-06,코코호야,통합상담 3(INC)팀,0,0,0,0,0
2024-02-06,퍼팩토리,통합상담 3(INC)팀,3,0,3,2,2
2024-02-06,프리파니,통합상담 3(INC)팀,0,0,0,0,0
2024-02-06,98도씨,통합상담 4팀,14,2,16,11,10
2024-02-06,GBH,통합상담 4팀,4,0,4,3,3
2024-02-06,고고싱,통합상담 4팀,59,0,59,55,54
2024-02-06,구름바이에이치,통합상담 4팀,20,0,20,16,16
2024-02-06,그레이스유,통합상담 4팀,3,0,3,3,3
2024-02-06,롯데웰푸드 스위트몰,통합상담 4팀,4,0,4,4,4
2024-02-06,마리앙플러스,통합상담 4팀,77,1,78,73,67
2024-02-06,마지아룩,통합상담 4팀,49,0,49,47,45
2024-02-06,메이비베이비,통합상담 4팀,24,0,24,24,22
2024-02-06,미뉴에트,통합상담 4팀,10,0,10,11,10
2024-02-06,민스샵,통합상담 4팀,16,0,16,16,15
2024-02-06,소녀레시피,통합상담 4팀,25,0,25,25,25
2024-02-06,아뜨랑스,통합상담 4팀,60,0,60,56,54
2024-02-06,유티크,통합상담 4팀,0,0,0,0,0
2024-02-06,육육걸즈,통합상담 4팀,37,0,37,35,35
2024-02-06,제이슈,통합상담 4팀,31,0,31,30,30
2024-02-06,킨다베이지,통합상담 4팀,2,0,2,2,2
2024-02-06,SHOP LCDC,통합상담 5팀,1,0,1,1,1
2024-02-06,갠소,통합상담 5팀,78,0,78,74,68
2024-02-06,그레이시크,통합상담 5팀,38,0,38,37,36
2024-02-06,닥터블릿,통합상담 5팀,91,1,92,91,84
2024-02-06,더엑스,통합상담 5팀,16,0,16,15,14
2024-02-06,더제이수,통합상담 5팀,21,9,30,18,18
2024-02-06,딘트,통합상담 5팀,255,3,258,254,231
2024-02-06,몸빼,통합상담 5팀,10,2,12,9,9
2024-02-06,미아마스빈,통합상담 5팀,10,9,19,10,9
2024-02-06,바이더알,통합상담 5팀,10,1,11,10,10
2024-02-06,브레인랩,통합상담 5팀,4,0,4,4,4
2024-02-06,샤르드,통합상담 5팀,4,0,4,4,4
2024-02-06,솔티스,통합상담 5팀,353,0,353,359,321
2024-02-06,오르시떼,통합상담 5팀,52,2,54,50,45
2024-02-06,이브니에,통합상담 5팀,3,0,3,3,3
2024-02-06,캉골,통합상담 5팀,16,0,16,16,16
2024-02-06,캉골키즈,통합상담 5팀,5,0,5,4,4
2024-02-06,팬암,통합상담 5팀,0,0,0,0,0
2024-02-06,하바나선데이,통합상담 5팀,46,0,46,44,39
2024-02-06,헬렌카민스키,통합상담 5팀,5,0,5,3,3
2024-02-05,YG셀렉트,전담상담팀,1,0,1,1,1
2024-02-05,에스엠타운앤드스토어,전담상담팀,10,2,12,10,10
2024-02-05,11am,통합상담 1팀,33,0,33,33,32
2024-02-05,금찌,통합상담 1팀,63,2,65,52,51
2024-02-05,로아앤제인,통합상담 1팀,47,2,49,48,43
2024-02-05,바이정수,통합상담 1팀,10,0,10,8,8
2024-02-05,베리유,통합상담 1팀,9,0,9,10,9
2024-02-05,슈즈원,통합상담 1팀,0,0,0,0,0
2024-02-05,썸제이,통합상담 1팀,58,1,59,57,53
2024-02-05,아나이스,통합상담 1팀,19,0,19,18,18
2024-02-05,원로그,통합상담 1팀,22,13,35,20,20
2024-02-05,칼로커트,통합상담 1팀,4,0,4,4,4
2024-02-05,콰니,통합상담 1팀,17,2,19,15,15
2024-02-05,키티버니포니,통합상담 1팀,12,1,13,11,11
2024-02-05,폰뿌,통합상담 1팀,36,0,36,47,35
2024-02-05,핫핑,통합상담 1팀,225,0,225,221,203
2024-02-05,stco,통합상담 2팀,9,1,10,11,9
2024-02-05,데일리룩,통합상담 2팀,43,0,43,43,41
2024-02-05,도드리,통합상담 2팀,35,2,37,33,32
2024-02-05,리리앤코,통합상담 2팀,180,1,181,177,162
2024-02-05,리히,통합상담 2팀,0,0,0,0,0
2024-02-05,맘누리,통합상담 2팀,16,0,16,14,13
2024-02-05,미샵,통합상담 2팀,5,0,5,5,5
2024-02-05,스트릿윙스,통합상담 2팀,73,0,73,85,69
2024-02-05,시에,통합상담 2팀,54,0,54,51,48
2024-02-05,어바웃썸,통합상담 2팀,82,1,83,79,79
2024-02-05,제이엘프,통합상담 2팀,16,0,16,16,16
2024-02-05,젬마월드,통합상담 2팀,29,1,30,29,27
2024-02-05,트렌디어패럴,통합상담 2팀,24,1,25,22,22
2024-02-05,포니지엔느,통합상담 2팀,2,0,2,2,2
2024-02-05,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-02-05,ARTOIS,통합상담 3(INC)팀,4,0,4,3,3
2024-02-05,KOVO 통합 스토어,통합상담 3(INC)팀,1,0,1,1,1
2024-02-05,데쥬,통합상담 3(INC)팀,0,0,0,0,0
2024-02-05,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-02-05,리브어리,통합상담 3(INC)팀,12,0,12,11,11
2024-02-05,무아무아,통합상담 3(INC)팀,3,0,3,4,3
2024-02-05,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-05,부띠크엠,통합상담 3(INC)팀,15,0,15,13,13
2024-02-05,세컨드세컨,통합상담 3(INC)팀,12,0,12,11,11
2024-02-05,어커버,통합상담 3(INC)팀,1,0,1,1,1
2024-02-05,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-02-05,코코호야,통합상담 3(INC)팀,3,0,3,3,3
2024-02-05,퍼팩토리,통합상담 3(INC)팀,3,0,3,1,1
2024-02-05,프리파니,통합상담 3(INC)팀,3,0,3,3,3
2024-02-05,98도씨,통합상담 4팀,11,0,11,10,10
2024-02-05,GBH,통합상담 4팀,1,0,1,1,1
2024-02-05,고고싱,통합상담 4팀,47,0,47,50,45
2024-02-05,구름바이에이치,통합상담 4팀,4,0,4,4,4
2024-02-05,그레이스유,통합상담 4팀,9,0,9,8,8
2024-02-05,롯데웰푸드 스위트몰,통합상담 4팀,4,1,5,5,4
2024-02-05,마리앙플러스,통합상담 4팀,123,0,123,129,116
2024-02-05,마지아룩,통합상담 4팀,66,0,66,66,62
2024-02-05,메이비베이비,통합상담 4팀,26,0,26,24,24
2024-02-05,미뉴에트,통합상담 4팀,22,0,22,21,21
2024-02-05,민스샵,통합상담 4팀,26,1,27,24,22
2024-02-05,소녀레시피,통합상담 4팀,54,1,55,50,48
2024-02-05,아뜨랑스,통합상담 4팀,60,0,60,61,56
2024-02-05,유티크,통합상담 4팀,3,0,3,3,3
2024-02-05,육육걸즈,통합상담 4팀,25,0,25,24,23
2024-02-05,제이슈,통합상담 4팀,32,0,32,33,31
2024-02-05,킨다베이지,통합상담 4팀,5,0,5,4,4
2024-02-05,SHOP LCDC,통합상담 5팀,5,0,5,4,4
2024-02-05,갠소,통합상담 5팀,107,0,107,107,98
2024-02-05,그레이시크,통합상담 5팀,52,0,52,52,48
2024-02-05,닥터블릿,통합상담 5팀,138,0,138,137,116
2024-02-05,더엑스,통합상담 5팀,13,0,13,11,10
2024-02-05,더제이수,통합상담 5팀,21,2,23,22,20
2024-02-05,딘트,통합상담 5팀,358,5,363,361,329
2024-02-05,몸빼,통합상담 5팀,16,0,16,16,16
2024-02-05,미아마스빈,통합상담 5팀,17,7,24,18,16
2024-02-05,바이더알,통합상담 5팀,19,0,19,16,16
2024-02-05,브레인랩,통합상담 5팀,10,0,10,7,7
2024-02-05,샤르드,통합상담 5팀,9,0,9,10,8
